track.id,track.name,track.artist,track.album.name,category,tempo,loudness,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence,duration_min
5zA3gMIFlgnhNQj39GcTqE,Set Me Free,D.O.D,Set Me Free,Dance/Electronic,129.996,-2.582,0.0037200000000000002,0.683,0.977,0.0109,0.166,0.106,0.884,3.0106
7u0fz3V6cYeYTX91DMmIvQ,Food for the Soul,it's murph,Food for the Soul,Dance/Electronic,123.002,-7.78,0.0512,0.655,0.714,0.48,0.32,0.0572,0.131,3.5094
4G58eym5EGj8ZG1qt8DXIx,Rhythm (Of The Night),Something Good,Rhythm (Of The Night),Dance/Electronic,121.951,-6.632,4.04e-4,0.534,0.946,0.698,0.348,0.0383,0.173,3.3604
1EXDjOpV3Lbiv8CzJ7caHs,Take Me Away,ACRAZE,Take Me Away,Dance/Electronic,126.036,-4.011,2.74e-4,0.727,0.982,0.854,0.286,0.0782,0.719,2.9922
76Lq3l4TEzt2javAjXezAr,Different Side,Michael Bibi,Different Side,Dance/Electronic,127.979,-7.729,5.95e-4,0.816,0.704,0.00467,0.11,0.0617,0.283,3.2285
5cGZN0P1QnSfhCFBCHtp2N,Peach,salute,Peach,Dance/Electronic,135.009,-7.472,0.0115,0.866,0.668,0.889,0.238,0.0969,0.657,5.7552
71vqZFDzzvwt7tsTYy1g01,Fresh - House of Prayers Poolside Edit,Crazibiza,Fresh,Dance/Electronic,123.001,-3.953,0.00676,0.793,0.879,0.84,0.0771,0.0506,0.72,4.7481
37Jh3OXqliOxKjtl1aO49y,Pump,Chris Lorenzo,Pump,Dance/Electronic,127.982,-5.666,0.0229,0.604,0.987,0.717,0.574,0.0496,0.549,3.7582
6t4VHEcJ7Kek9pgGHlDp6R,Push To Start (feat. No/Me),Noizu,Push To Start (feat. No/Me),Dance/Electronic,128.013,-6.007,0.00951,0.852,0.988,0.302,0.0629,0.0588,0.67,3.0312
6g1pdCruW8dHny2lufyxbh,Naquele Pique,Eddy M,Naquele Pique,Dance/Electronic,129.006,-8.54,0.00305,0.863,0.881,0.107,0.0767,0.0497,0.357,2.6663
3EKj57pZTbNfbIKryAl5Dw,Lipstick (feat. Robbie Rise),BLR,Lipstick (feat. Robbie Rise),Dance/Electronic,125.022,-6.318,0.0649,0.811,0.92,0.283,0.103,0.141,0.32,3.8333
03GJQ4KeNYCyr2P7N45ajo,The Reason,Kyle Watson,The Reason,Dance/Electronic,126.035,-6.081,0.0133,0.741,0.744,0.89,0.349,0.079,0.696,3.4127
6KCmJ8VI6VYNRNubSqi0Ck,Lennon,ESSEL,Lennon,Dance/Electronic,127.99,-3.884,0.012,0.892,0.943,0.572,0.208,0.108,0.254,3.4238
4wP6mzWZC94dYmU6OYeljf,Maria Maria,TECH IT DEEP,Maria Maria,Dance/Electronic,128.037,-7.652,0.0967,0.747,0.657,0.00497,0.278,0.0912,0.397,2.6967
7GpiRvevDAkR3lDH5AxNwT,To Be Real,Wuki,To Be Real,Dance/Electronic,129.99,-4.547,0.0013,0.685,0.95,0.598,0.037,0.0722,0.683,3.3871000000000002
1ZGiu67oe3wt3t6Lqoegqm,Bring It Back,HoneyLuv,Bring It Back,Dance/Electronic,127.988,-5.456,3.04e-4,0.749,0.931,0.00187,0.329,0.0453,0.351,2.9707
5U5Q3MbGlEc6q9NK9lMiPD,Show Me (feat. Hannah Boleyn),John Summit,Show Me (feat. Hannah Boleyn),Dance/Electronic,125.989,-5.126,0.005,0.663,0.802,0.0419,0.617,0.0381,0.307,2.9524
0p4gPitg46gAPG3IdJvW5d,Pleasure Peak,Eliza Rose,Pleasure Peak,Dance/Electronic,130.96,-4.956,0.0648,0.766,0.903,0.381,0.102,0.075,0.588,3.348
4ulSZ1XjQ9mKnybMF987AZ,Stop Time,Walker & Royce,Stop Time,Dance/Electronic,127.952,-6.232,0.0415,0.681,0.866,0.00289,0.32,0.0327,0.103,3.2179
5hbJxniiD9BWis6Nsf7HA8,Sweat,KREAM,Sweat,Dance/Electronic,126.028,-7.049,0.00793,0.647,0.798,0.0196,0.105,0.0393,0.159,2.6508
0GL2DIZoRorbVbsRejFCaW,One Of A Kind,Tita Lau,One Of A Kind,Dance/Electronic,125.011,-6.81,0.00224,0.804,0.962,0.886,0.0777,0.0487,0.432,2.3121
2JK7amLLxtXYavB4DJeF0Y,Hendrix Flow,PAWSA,Hendrix Flow,Dance/Electronic,131.029,-8.553,0.012,0.923,0.583,0.00213,0.104,0.245,0.806,3.9916
73Aj6vBOimEVHMMm67YmcU,Don't Stop,Biscits,Don't Stop,Dance/Electronic,127.028,-8.51,0.0541,0.824,0.608,0.241,0.0747,0.0541,0.48,2.8366
5yN3wXc6fvM5SPTFjL6c4G,Guddi Riddim,DJ Snake,Guddi Riddim,Dance/Electronic,127.984,-4.495,0.00147,0.72,0.978,0.819,0.0283,0.0595,0.196,3.5
1XgsBtX1glXMrclgp6JBb5,Hijos De La Noche,Shermanology,"Roots EP, Pt. 1",Dance/Electronic,129.933,-7.726,0.00151,0.936,0.693,0.728,0.19,0.135,0.523,3.6
6LVohr4fZrk9iAYgZhEnVF,All The Girls,J. Worra,All The Girls,Dance/Electronic,129.009,-6.794,0.00173,0.643,0.885,0.538,0.321,0.044,0.53,3.2876
7b4twDZXjQf8gyQGSvySZd,All Night Long,Chris Stussy,All Night Long,Dance/Electronic,133.006,-9.879,0.00877,0.791,0.704,0.301,0.0988,0.0461,0.773,3.9088
5zuex7tbGFz0gSHlrMvQdu,COULD BE WRONG,LOSTBOYJAY,COULD BE WRONG,Dance/Electronic,129.004,-8.391,0.0213,0.891,0.77,0.00157,0.213,0.123,0.855,3.1008
1T7fTFxkosqEF8AZzDvm6I,Can’t Fight The Feeling,Matroda,Can’t Fight The Feeling,Dance/Electronic,125.98,-4.143,0.00861,0.878,0.882,2.39e-5,0.201,0.223,0.64,2.8571
2WNj9pcYFpYuG4jxQ5vrwT,Express Yourself - Mochakk Remix,Diplo,Express Yourself (Mochakk Remix),Dance/Electronic,128.026,-7.522,0.00233,0.902,0.541,0.945,0.0642,0.119,0.683,4.25
2j9Cp1haqQMOtpxwaoUn2e,Roller Coaster,Paskman,Roller Coaster,Dance/Electronic,125.904,-8.161,0.0817,0.782,0.951,0.00409,0.105,0.0552,0.553,2.8276
5dW0cgZ9uV1W3PXtuTS5uP,Sorry (with Madonna),BLOND:ISH,Sorry (with Madonna),Dance/Electronic,124.008,-8.061,5.77e-4,0.65,0.783,0.815,0.2,0.0342,0.507,2.6938
5ls4FQAoSlAFPFnaYpeyhn,Frikitona,Andruss,Frikitona,Dance/Electronic,127.991,-6.34,0.0838,0.787,0.964,0.176,0.0465,0.0639,0.719,2.9062
6N8VWb3F4GPP3pwj1jaDNU,La Samba,Wax Motif,La Samba,Dance/Electronic,130.047,-5.035,0.0194,0.777,0.951,0.872,0.0643,0.0844,0.627,2.725
5lW0GalqLjKwC4cxSBps1S,Fairy Tale,Marvin Aloys,Fairy Tale,Dance/Electronic,124.024,-7.044,0.0103,0.733,0.865,0.585,0.315,0.0611,0.557,3.1371000000000002
01cAvCmXqqHEnKzaQXkhzN,Killing Me,Aluna,Killing Me,Dance/Electronic,123.999,-6.817,0.0523,0.869,0.747,0.0912,0.202,0.186,0.69,3.2343
6Jl28uiFdGBPOx5EScNZw7,The Throne,DJ Minx,The Throne,Dance/Electronic,127.029,-6.966,7.36e-4,0.676,0.83,0.029,0.153,0.0391,0.373,3.2578
7lPVC3ppoIixU2PH2KcvTK,what we had was real,Rommii,what we had was real,Dance/Electronic,127.041,-7.423,0.132,0.755,0.764,0.0102,0.154,0.0967,0.363,2.2677
7eHBDsqfqOMyzMhtnhytNB,U Ok?,PARISI,U Ok?,Dance/Electronic,130.047,-6.104,0.0193,0.833,0.848,0.299,0.11,0.268,0.249,2.5696
6CfcDeHk4tzSmkd97HRvM3,I See Colors,Disco Lines,I See Colors,Dance/Electronic,133.116,-8.771,0.047,0.71,0.619,1.61e-4,0.162,0.063,0.221,3.2071
3O4mzMMjxZpCQUSYtq4So4,Make Me Happy (feat. Might Delete Later),Patrick Topping,Make Me Happy (feat. Might Delete Later),Dance/Electronic,132.006,-5.203,0.00808,0.601,0.952,0.805,0.109,0.0478,0.897,3.3006
0ZNail0sBLDyANc8rboHhs,We Give Thee Honor,Floorplan,We Give Thee Honor / Makes Me Wanna,Dance/Electronic,124.952,-4.137,1.76e-4,0.584,0.937,0.124,0.135,0.044,0.606,3.197
4fntxnmBljT1Ve03u0njYg,Bless Me (with Discrete),Dombresky,Bless Me (with Discrete),Dance/Electronic,129.998,-6.264,0.0122,0.693,0.878,0.462,0.119,0.0386,0.384,3.1731
6Ud0JDkQ2A08mck8vvLZdO,Stand (feat. Cor.Ece) - Edit,Honey Dijon,Stand (feat. Cor.Ece),Dance/Electronic,122.978,-8.642,0.104,0.755,0.622,7.91e-6,0.146,0.0402,0.539,3.047
1aRd5tMVhiRyMJLmSOg2IF,The Boy Is Mine,James Mac,The Boy Is Mine,Dance/Electronic,123.004,-6.132,0.0841,0.741,0.879,0.0433,0.126,0.0425,0.362,3.3619
2xXrexxpF9Q6cVpFSIAj1h,Last Night a D.J. Saved My Life - Smeddles More Ass Mix,Indeep,Last Night a D.J. Saved My Life (Smeddles More Ass Mix),Dance/Electronic,126,-7.851,0.0101,0.834,0.717,0.803,0.0593,0.053,0.864,6.166
61k7UiVsYL4S19A2XgJYhi,Drive,Prunk,Le Funk,Dance/Electronic,125.999,-6.808,0.00785,0.832,0.731,0.813,0.116,0.0419,0.538,3.9851
2ZWmmrWUgDBcPSLihBMvhg,"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)",Chase & Status,"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)",Dance/Electronic,87.532,-0.504,0.228,0.62,0.935,0.00443,0.0601,0.252,0.559,2.9549
4npDRstA1cZPDshgtC3mvv,Now U Do (Carlita Remix) - Edit,DJ Seinfeld,Now U Do (Carlita Remix),Dance/Electronic,126.992,-6.467,0.00119,0.737,0.772,0.0628,0.0901,0.0367,0.408,3.5641
2yTjbIZDwHO41HIwDNPB8K,Miracle - RÜFÜS DU SOL Remix,Adriatique,Miracle - RÜFÜS DU SOL Remix,Dance/Electronic,123,-7.539,0.00105,0.618,0.878,0.812,0.0571,0.0362,0.229,8.4716
6RaaQvkGUe8Je8yAkdwQNm,Make Me,Borai & Denham Audio,Make Me,Dance/Electronic,129.979,-3.421,0.0356,0.618,0.954,0.00148,0.15,0.0399,0.702,2.524
2SCkpXTuQOvXySjlz9O1JH,Spring Girl - Vintage Culture Remix,Adam Ten,Spring Girl (Vintage Culture Remix),Dance/Electronic,127.002,-5.296,7.63e-4,0.798,0.865,0.831,0.0722,0.0568,0.643,5.3268
2c3KCGq6UojB2c8UAFrRON,New Gold (feat. Tame Impala and Bootie Brown) - Dom Dolla Remix,Gorillaz,New Gold (feat. Tame Impala and Bootie Brown) [Dom Dolla Remix],Dance/Electronic,127.03,-7.185,0.012,0.716,0.897,0.262,0.325,0.0629,0.358,4.569
02QE4LsAj7DBjMRxolGE8a,More Baby,Chris Lake,More Baby,Dance/Electronic,125.996,-7.109,0.00166,0.75,0.87,0.607,0.11,0.055,0.966,2.9309
3k45oaugo4fin6M1KrtO8f,Bongoloco,Bruno Furlan,Bongoloco,Dance/Electronic,128.045,-7.613,0.00501,0.797,0.665,0.75,0.0789,0.106,0.0741,3.4375
6mk3JwUEBSgRv2Temy3I8v,Set The Roof,Hudson Mohawke,Set The Roof,Dance/Electronic,133.966,-6.202,0.00382,0.856,0.675,0.0178,0.193,0.303,0.563,4.4797
5CaUUACiQFEf4zR5WoeIrp,If U Need It,Sammy Virji,If U Need It,Dance/Electronic,131.986,-5.829,0.11,0.87,0.685,2.99e-4,0.119,0.237,0.204,3
4OtqragtOuKh41rBNnFXuK,Cloudy - Kelbin Remix,Daphni,Cloudy (Kelbin Remix),Dance/Electronic,134.019,-6.656,0.39,0.758,0.878,0.866,0.1,0.0549,0.0668,5.6119
536rYtZCAq33yLmthsLTfE,KILO - Beltran Remix,The Martinez Brothers,KILO (Beltran Remix),Dance/Electronic,130.011,-6.975,0.0289,0.804,0.875,0.484,0.0469,0.059,0.809,4.1231
0nMVtLxgC3NdnhGamj6cS5,Madres,Sofia Kourtesis,Madres,Dance/Electronic,123.989,-8.73,0.00497,0.608,0.852,0.697,0.136,0.0354,0.551,3.9355
3wLOypLdLw1SGdbEUmivEj,Dope Dance,Tripolism,Dope Dance,Dance/Electronic,119.955,-7.518,0.0504,0.915,0.708,0.351,0.103,0.141,0.383,3.6213
49GpUfc9M09eGET6yBJUAj,Gorah,Nitefreak,Gorah,Dance/Electronic,120.036,-7.341,1.35e-4,0.597,0.755,0.885,0.205,0.0336,0.114,4.1
4jyh0DRepnfq6yLKXEPQv2,Champion,Rampa,Champion,Dance/Electronic,121.005,-7.292,0.0129,0.792,0.607,0.717,0.0781,0.0713,0.895,6.3554
6GrLwf1LdBCmkBOsmOcbPp,Can't Play Myself (A Tribute To Amy),Skepta,Can't Play Myself (A Tribute To Amy),Dance/Electronic,126.986,-7.289,0.00429,0.804,0.705,0.0343,0.11,0.0354,0.209,2.9055
1rTBuBSEMuG2rsl5BPwP1M,Moving All Around (Jumpin') (feat. Kim English) - John Summit Remix,Schak,Moving All Around (Jumpin') (feat. Kim English) [John Summit Remix],Dance/Electronic,127.995,-6.927,0.00848,0.82,0.701,0.0052,0.062,0.0598,0.311,3.4375
4cxpgHXbVh4sGwb1C7TAG2,You Are In My System - Faster Horses Sport Mix,Kerri Chandler,You Are In My System (Faster Horses Sport Mix),Dance/Electronic,139.935,-6.705,0.00634,0.577,0.964,0.0753,0.106,0.0689,0.892,3.2866
4LwxeWSBu0LQtEyGLb6FVP,Losing Control,Odd Mob,Losing Control,Dance/Electronic,134.014,-6.524,0.0493,0.711,0.748,0.765,0.316,0.0521,0.254,2.7556
3C74wo9oewRgcvMj14O7Xu,One Pill,VNSSA,One Pill,Dance/Electronic,130.022,-7.167,0.0281,0.76,0.766,0.619,0.128,0.0429,0.469,3.6324
4V8WSDvLpCtcmeXn5ZZLCd,Spicey - Original,GHSTGHSTGHST,Spicey (Original),Dance/Electronic,134.014,-8.398,0.0987,0.63,0.977,0.151,0.309,0.0473,0.0712,2.4478
181XnwgJTJpeKkpS2zQOAF,Moon,Locklead,Moon,Dance/Electronic,134.988,-8.002,0.171,0.759,0.834,0.0605,0.0882,0.0416,0.824,2.9671
5tMMwt4iwS2fVm7KmGjxH4,Installation,Pangaea,Installation,Dance/Electronic,131.986,-5.189,8.54e-4,0.79,0.939,0.308,0.1,0.0386,0.39,3.7463
4hDZeZoePIY3y0TPboLZGV,Tooka Took,Hank K,Tooka Took,Dance/Electronic,124.998,-5.655,0.00225,0.806,0.853,0.898,0.0575,0.074,0.51,2.592
2arAYoniFUo3ojtcDEIhdl,Ain't No Other Man - Rework,Murphy's Law (UK),Ain't No Other Man (Rework),Dance/Electronic,127.979,-6.458,0.00111,0.891,0.741,0.0127,0.0723,0.0645,0.454,2.576
2XldTQx4fPea7WkTk0Hf6n,Hooked,BAMBII,Hooked,Dance/Electronic,89.989,-8.901,0.189,0.718,0.559,0.0142,0.153,0.0784,0.33,3.0819
4IC4M64imsv7BGowdrFEzH,My Love for You (Yebba's Heartbreak) - Edit,Marten Lou,My Love for You (Yebba's Heartbreak),Dance/Electronic,122.021,-4.299,0.134,0.762,0.784,0.818,0.102,0.0438,0.852,3.4262
3lUxkr0khe2tqUJjWQW6Af,Rej,Eran Hersh,Rej,Dance/Electronic,124.003,-7.559,9.9e-4,0.803,0.949,0.871,0.224,0.0407,0.51,2.6613
3YHweGUJ3Qds95EScnZewK,Bop,Surusinghe,Bop,Dance/Electronic,132.976,-5.603,0.00133,0.704,0.833,0.917,0.074,0.0693,0.145,5.1451
34x9lHWBLEWgDSUUlx1T5Z,Tell That Boy,Azzecca,Tell That Boy,Dance/Electronic,128.017,-8.178,0.0062,0.736,0.943,0.85,0.0992,0.0637,0.48,3.5702
4r7uG3WXm20v7ELUMiI7NH,Do My Thing,Wade,Do My Thing,Dance/Electronic,128.015,-6.871,0.0482,0.786,0.906,0.336,0.0541,0.0626,0.476,3.0351
0rK3a7tLRVgJBoc2DP3tIX,Dress Code,Mau P,Dress Code,Dance/Electronic,128.015,-5.443,0.00799,0.716,0.94,0.728,0.0807,0.053900000000000003,0.737,3.3906
2QUjCgRuF6grKzr4mINjs8,Move Your Body (feat. Moxie Knox),Will Clarke,Move Your Body (feat. Moxie Knox),Dance/Electronic,125,-8.117,0.00395,0.763,0.688,0.0012,0.215,0.0429,0.74,3.1771
42Nbp4cNwh3VbncOXjnEkM,Steady Pace,VTSS,Steady Pace,Dance/Electronic,134.98,-4.154,7.69e-4,0.818,0.893,0.0118,0.0439,0.0484,0.967,2.4335
0Wk4Wccf6OyQNF7eetdpS8,Rosa Rugosa,Olof Dreijer,Rosa Rugosa EP,Dance/Electronic,126.988,-11.896,0.00948,0.825,0.394,0.0169,0.0867,0.424,0.866,5.5486
4z3KE82AjBvffuZKtIGwUk,RM 1,Saoirse,RM 1,Dance/Electronic,131.991,-6.509,0.0213,0.819,0.781,0.00538,0.121,0.152,0.692,5.6828
6XySYT472SweJ5kSOr3aFC,Clearly Rushing,Anz,Clearly Rushing,Dance/Electronic,128.01,-6.867,6.57e-5,0.71,0.923,0.948,0.0581,0.0442,0.405,3.3333
27fusRmYpex94O3REevU1F,✨ mum is calling ✨,Two Shell,lil spirits,Dance/Electronic,137.385,-7.119,0.00563,0.575,0.839,0.414,0.0678,0.0458,0.491,3.3021
5l7gIuQCLPNFj5bA0GXYSx,Fukken Lie,Nene H,Trifecta,Dance/Electronic,160.012,-9.556,0.038,0.714,0.939,0.823,0.0623,0.0929,0.687,4.321
37Y0dT6HzzOrbjrrq3pwTy,In A Daze,LADYMONIX,Welcome 2 My House,Dance/Electronic,125.01,-7.471,3.27e-4,0.752,0.935,0.855,0.0725,0.0482,0.438,5.0128
0BuIHXZ4Dr7Bu02fPpHA3l,Toast,Blawan,Toast,Dance/Electronic,92.993,-6.595,0.00768,0.73,0.623,0.787,0.106,0.11,0.36,2.6907
0QhAGPBjSoo5IkY100tKtA,Birdy Bell - Nick León Remix,SUCHI,Birdy Bell (Nick León Remix),Dance/Electronic,136.011,-6.971,0.00234,0.773,0.687,0.871,0.0537,0.0424,0.247,5.3942
01kfSdF9zfcDLri5sSWEoL,RAVE,Dxrk ダーク,RAVE,Dance/Electronic,119.918,-6.06,0.235,0.716,0.748,0.849,0.114,0.0356,0.338,2.8207
2WzAAerBvZvvFXgUpSwHZ9,MIDNIGHT,PLAYAMANE,MIDNIGHT,Dance/Electronic,122.088,-8.833,0.0053,0.633,0.433,0.28,0.145,0.229,0.373,2.0329
5Sk39LuvdwuvL84jD01Dum,vendetta!,MUPP,vendetta!,Dance/Electronic,126.007,-3.527,0.175,0.706,0.91,2e-6,0.11,0.146,0.667,1.7841
0iUrxveyNUBfj0cqjYEijt,NEON BLADE,MoonDeity,NEON BLADE,Dance/Electronic,94.999,-2.169,0.0284,0.548,0.996,0.92,0.595,0.112,0.893,4.421
6nqdgUTiWt4JbABDurkxMI,Sahara,Hensonn,Sahara,Dance/Electronic,115.016,-9.488,0.146,0.615,0.521,0.772,0.11,0.0318,0.045,2.8564
3CLSHJv5aUROAN2vfOyCOh,Close Eyes,DVRST,Close Eyes,Dance/Electronic,96.181,-9.853,0.0748,0.784,0.572,0.843,0.139,0.0573,0.209,2.2058
0wGbyS1tExQSwOYu6UceyE,SHADOW,ONIMXRU,SHADOW,Dance/Electronic,120.005,-2.927,1.66e-4,0.721,0.692,0.275,0.104,0.0414,0.531,2.7007
34lfu3S4fIcKZRNXzbdbo7,Live Another Day,Kordhell,Phonkageddon,Dance/Electronic,115.005,-1.321,5.93e-4,0.822,0.981,0.748,0.0938,0.109,0.404,2.2261
5FX30idriKlEIRYTxpNf65,AVOID ME,KUTE,AVOID ME,Dance/Electronic,114.007,-2.087,0.123,0.656,0.964,0.813,0.78,0.0964,0.965,1.7632
2ksyzVfU0WJoBpu8otr4pz,METAMORPHOSIS,INTERWORLD,METAMORPHOSIS,Dance/Electronic,175.014,-12.727,0.426,0.593,0.641,0.901,0.122,0.0992,0.147,2.3807
29e4KOBzZDOX6qnpYbjwoW,Disaster,KSLV Noh,Disaster,Dance/Electronic,117.052,-6.043,0.0158,0.825,0.613,0.391,0.159,0.0941,0.511,1.4023
5mnpMkzp3Z2RCCbwIEZCbv,Phonky Town,PlayaPhonk,Phonky Town,Dance/Electronic,124.966,-4.685,0.363,0.805,0.816,0.826,0.121,0.346,0.338,2.3557
4oMyggIzClkOcCTvotFLkP,Why Not,Ghostface Playa,Why Not,Dance/Electronic,119.983,-1.638,7.18e-4,0.725,0.984,0.895,0.372,0.0351,0.931,2.75
4h3KlpOEXS6FxIpab6EKlf,INCOMING,MC ORSEN,INCOMING,Dance/Electronic,124.976,-5.467,0.00391,0.905,0.876,0.841,0.058,0.0422,0.31,2.336
6O4oKV3btLiEtOgEuplIUn,Override,KSLV Noh,Override,Dance/Electronic,111.011,-4.607,0.00477,0.688,0.761,0.414,0.175,0.163,0.536,1.9104
6hRvewF5MRAsqqxnNs3z2b,SUICIDE YEAR,WEEDMANE,SUICIDE YEAR,Dance/Electronic,128.195,-5.782,0.172,0.788,0.871,0.00164,0.115,0.043,0.401,1.5303
0G17UriYHMjXnZE2OJJSMR,SUNRISE (Slowed + Reverb),Xantesha,SUNRISE (Slowed + Reverb),Dance/Electronic,119.693,-8.178,0.063,0.74,0.934,0.831,0.198,0.0384,0.261,2.3143
1Y5MJnYsIi3Qlifvss4jPI,Twilight,GRAVECHILL,Twilight,Dance/Electronic,124.003,-4.323,0.0111,0.889,0.884,0.804,0.0999,0.0379,0.789,1.9355
733RnlYLskyvWMhhzs70sy,TOKYO DRIFT,PRXSXNT FXTURE,TOKYO DRIFT,Dance/Electronic,118.937,-6.227,1.78e-4,0.718,0.87,0.234,0.0869,0.0447,0.129,2.0672
0SzDVyiiUDpuhzrphnoejr,North Memphis,Pharmacist,North Memphis,Dance/Electronic,167.371,-6.116,1.36e-4,0.716,0.942,0.836,0.0663,0.0565,0.899,2.2638
3yMrcqveZ2DrWBYJbDsous,COWBELL WARRIOR!,SXMPRA,COWBELL WARRIOR!,Dance/Electronic,167.077,-5.826,0.0287,0.747,0.801,2.97e-5,0.441,0.334,0.707,2.491
658QJ4p8WcbT3O7iWLpO1D,Scary Garry,Kaito Shoma,Scary Garry,Dance/Electronic,153.979,-2.327,0.695,0.812,0.974,0.512,0.582,0.227,0.064,1.6625
3F8ydJz1se1vIxZTRcRjIJ,PRINCE OF DARKNESS,SHADXWBXRN,PRINCE OF DARKNESS,Dance/Electronic,124.011,-4.65,0.153,0.685,0.93,0.841,0.168,0.0398,0.487,2.0645
5Txeau6Fi96zS4THXUJ4w7,IMMACULATE,VISXGE,IMMACULATE,Dance/Electronic,117.931,-7.568,0.00151,0.78,0.385,5.3e-6,0.661,0.358,0.34,2.3479
2BH3j05ZXWr5PR30sW079d,Crystals,Isolate.exe,Crystals,Dance/Electronic,100.015,-10.435,0.438,0.692,0.729,0.656,0.0939,0.0554,0.13,2.32
6jdwbcH788txYS6Doy1F1j,Step Back!,1nonly,Step Back!,Dance/Electronic,127.996,-5.995,0.185,0.783,0.89,0.00417,0.0969,0.2,0.437,2.5112
7aIb17DMLcOhLJIc9vF6Aa,Phonky Tribu,Funk Tribu,The Midnight Club GT,Dance/Electronic,159.984,-7.746,2.68e-4,0.731,0.873,0.851,0.1,0.0518,0.671,4.7691
4P0r0yO7HNPvOra7BHGixH,Money Rain - Phonk Remix,VTORNIK,Money Rain (Phonk Remix),Dance/Electronic,102.02,-3.605,0.355,0.936,0.791,0.00628,0.168,0.235,0.746,2.5157
7KXAgGAHEB1Ny89pL6eEA0,Demons Around,yatashigang,Demons Around,Dance/Electronic,181.127,-6.851,0.017,0.448,0.673,1.56e-4,0.176,0.34,0.187,2.7593
4B8gtpBuEtU9XUizl6BK2W,WAKE UP!,MoonDeity,WAKE UP!,Dance/Electronic,124.978,-4.626,8.16e-4,0.676,0.617,0.636,0.227,0.0414,0.718,2.3823
7mLWNwcvwRdEviz6SfYp8A,GigaChad Theme - Phonk House Version,g3ox_em,GigaChad Theme (Phonk House Version),Dance/Electronic,128.001,-5.947,0.00166,0.588,0.496,0.936,0.186,0.0417,0.582,2.4379
6XH0taXenGnqJ4qdlElbDe,LAST ONE,Luga,LAST ONE,Dance/Electronic,125.068,-13.014,0.792,0.7,0.703,0.872,0.297,0.0992,0.669,2.5027
1sWb35nydLCjD71JGURDEv,RAGNAROK,Chi X,RAGNAROK,Dance/Electronic,125.989,-5.448,3.26e-5,0.736,0.604,0.932,0.917,0.133,0.401,3.2619
6Afxf4h7z4MWJXR8E94DW7,HELLDRIFT 2,HXI,HELLDRIFT 2,Dance/Electronic,115.032,-2.054,0.0335,0.832,0.451,2.27e-6,0.324,0.336,0.54,2.8505
42Fs484UmP8l8vR9O4UyIo,Swaggin' at the Partment,Ghostface Playa,High as Fuck,Dance/Electronic,92.571,-4.833,0.00564,0.534,0.948,0.874,0.476,0.0523,0.42,2.0757
5ZKyj00XSlmEoKnDGH4JZa,Keraunos,PlayaPhonk,Keraunos,Dance/Electronic,150.02,-4.305,0.439,0.838,0.59,0.874,0.105,0.233,0.495,2.4163
5kr9HU28PSpkmQZ6z9Z1Mx,TECHNO KILLA,KUTE,TECHNO KILLA,Dance/Electronic,121.022,-3.831,0.195,0.73,0.892,0.862,0.279,0.219,0.59,2.1673
3rxBuyFbUbsfslCAliycO7,DOWNING ME,FORGOTTENAGE,DREAM,Dance/Electronic,119.978,-1.108,0.0677,0.782,0.977,0.495,0.111,0.0548,0.46,2.2083
04cMUwER7r2VwqMCj4kYJ9,Devil Eyes,ZODIVK,Devil Eyes,Dance/Electronic,102.378,-7.379,0.00189,0.73,0.757,0.833,0.157,0.0989,0.259,2.2775
56kfvPwk9KARklFwz5jwjJ,COURAGE,SHADXWBXRN,COURAGE,Dance/Electronic,186.026,-4.159,0.00414,0.732,0.994,0.38,0.0851,0.351,0.648,2.1505
3Fmzn4AgdZ0owwgmomtY9l,GO!,MoonDeity,GO!,Dance/Electronic,118.013,-3.189,0.487,0.708,0.912,0.0177,0.79,0.0838,0.571,2.5078
3bwIVaOlLSX4rInoLgB3uX,u.,niteboi,u.,Dance/Electronic,123.942,-10.091,0.0582,0.483,0.531,0.906,0.111,0.0604,0.0973,2.905
4aYamw19Hloc6hQlJwWM1y,LAND OF FIRE,Kordhell,LAND OF FIRE,Dance/Electronic,149.968,-2.524,0.00545,0.686,0.952,0.00713,0.111,0.0529,0.269,2.56
7t0OaHwReZjPuEBImsRwvX,DEVIL SOUL,Phonk Killer,DEVIL SOUL,Dance/Electronic,131.983,-4.27,0.145,0.88,0.712,0.936,0.162,0.0795,0.615,1.8864
4QQyXwqvTF9oByQlSmWhCc,Destination,VØJ,Destination,Dance/Electronic,128.011,-5.875,0.0145,0.646,0.708,0.781,0.35,0.065,0.382,2.4023
33jNhRb9njyX482vPmFPMu,RAVEN,Phonkha,RAVEN,Dance/Electronic,125.29,-6.047,0.632,0.709,0.819,0.736,0.17,0.131,0.656,2.4338
3qVSfd3Z2fmJKfHZeOweyQ,DYNAMIC,SHADXWBXRN,DYNAMIC,Dance/Electronic,120.046,-0.479,0.00199,0.6,0.973,0.307,0.114,0.0746,0.621,2
0FwofbwNN7OIlackHsjnCz,Statues,Val Fleury,Statues,Dance/Electronic,124.009,-10.632,0.00477,0.806,0.573,0.539,0.103,0.112,0.224,4.0323
